Id,SalePrice
1605,248629.34982761065
1606,148932.83733579118
1607,166408.8501150448
1608,199748.42097000955
1609,195444.56709908482
1610,150513.2099933012
1611,141838.465275625
1612,156773.36784257015
1613,148954.33349757572
1614,125991.99052990747
1615,114594.27928237664
1616,111608.36260106915
1617,114404.15067670213
1618,125388.79877371369
1619,123112.32498506902
1620,149462.21184981673
1621,126683.62434746888
1622,152007.051103066
1623,313179.15028510115
1624,186774.35569131104
1625,126966.28108198222
1626,160784.55072078557
1627,182317.04643668164
1628,304362.0706681502
1629,186220.15949171447
1630,376532.60791008594
1631,236043.14239748483
1632,252353.21192070228
1633,184910.5531574729
1634,178012.90945152487
1635,179430.0614604049
1636,149542.27819777676
1637,153846.00004474627
1638,243714.99449605052
1639,170853.69149064593
1640,256059.18504317093
1641,175742.3830948077
1642,201939.03927635457
1643,242617.21634580602
1644,238247.70987005875
1645,170892.8025489559
1646,149037.22640369216
1647,183012.7333312872
1648,143126.3454633555
1649,138088.26886708842
1650,123470.35937093355
1651,120591.06133128537
1652,114780.75814689108
1653,113728.13141440123
1654,167599.2110179636
1655,184215.84434957695
1656,148671.43365941744
1657,161205.94367983847
1658,151178.21746638164
1659,177169.46349848318
1660,130605.86363091528
1661,391846.84993241495
1662,351831.10564713174
1663,356699.48318718513
1664,416433.832855596
1665,302066.004047001
1666,337834.14455129445
1667,341786.70890932565
1668,315433.2525999357
1669,300227.4717552792
1670,329656.22512646986
1671,237938.18750206858
1672,448466.4627895812
1673,316592.7285046208
1674,247454.39889731302
1675,162329.77478854108
1676,160921.89610815054
1677,197654.0380757754
1678,412977.9311622871
1679,365431.6669788409
1680,307848.1237138424
1681,273540.5932052593
1682,299526.1937515227
1683,194882.84485286038
1684,188941.12813817602
1685,178623.60454330203
1686,190524.20551383373
1687,183693.53651493922
1688,191607.83555814403
1689,193810.8418045916
1690,194616.09918177006
1691,192399.22858733233
1692,286795.10025069414
1693,185647.77743533716
1694,180263.73688644535
1695,185499.9673729399
1696,265612.2984139893
1697,186928.80782560047
1698,343771.60605008533
1699,319371.06487222144
1700,259281.85798813784
1701,293473.5890867363
1702,252981.3543843041
1703,248861.7816161642
1704,308755.5102569002
1705,230919.3092029781
1706,418804.4641508858
1707,199800.4520158341
1708,201035.09308268863
1709,286872.58641079144
1710,231703.56207243327
1711,243773.6573078594
1712,256333.04560542098
1713,231542.6881492888
1714,215184.12203663166
1715,197164.7412885977
1716,178856.34070615063
1717,173233.3989924142
1718,148150.21474524692
1719,197044.25609872423
1720,246958.32648073617
1721,175297.66716227456
1722,148256.30036508822
1723,150856.8002619547
1724,200464.78781384695
1725,241404.71546896055
1726,177605.0037283911
1727,153874.86571663164
1728,193343.42956115038
1729,157348.2246369029
1730,163598.27610594762
1731,127642.80877411818
1732,126588.83079365501
1733,126426.26945674466
1734,136495.4493715056
1735,127875.97297365367
1736,122756.68586591417
1737,380853.2841284346
1738,197162.7234114784
1739,256330.32303392768
1740,181552.6342523423
1741,152815.68966500412
1742,165831.6601175216
1743,167696.9852576835
1744,321043.3640134189
1745,216920.15109562155
1746,299352.0426694958
1747,250125.85676084587
1748,184883.23865262468
1749,147790.34724996207
1750,142810.27450507332
1751,249064.91646360047
1752,125722.53591525188
1753,142865.4022022014
1754,245381.7047617879
1755,152469.9073433953
1756,123712.72054470627
1757,125345.28948874945
1758,141080.58260580245
1759,155710.5124475101
1760,147040.8166731118
1761,144265.4567465136
1762,159905.6880019157
1763,166979.06190194207
1764,120488.65938935595
1765,158390.2390774213
1766,163313.66831117196
1767,189570.390974402
1768,141570.67101086501
1769,181036.6514778772
1770,137753.7349309338
1771,141727.12048760918
1772,138430.3712238669
1773,139000.43328644094
1774,136019.45213744376
1775,134260.79934705363
1776,117808.67384693252
1777,122106.5840448107
1778,130857.12524350261
1779,119203.27235006951
1780,186553.15795948252
1781,134029.1101434805
1782,117718.17087228727
1783,118937.61506176056
1784,113938.00470682747
1785,127805.05323256378
1786,139830.11192312933
1787,171333.5950989698
1788,98936.97025335832
1789,102473.21424444957
1790,112627.01392613184
1791,170718.5938196149
1792,148128.44750528794
1793,137426.1188160449
1794,128923.99818016976
1795,141512.77811959482
1796,125909.52525614396
1797,110004.96549706215
1798,134795.4253111075
1799,120376.18107612424
1800,128014.56964688982
1801,132072.13090479543
1802,153145.46670785858
1803,153425.7722848387
1804,127812.55478166956
1805,138191.0542341621
1806,123428.96290943798
1807,153072.20454820368
1808,118089.68490170097
1809,139224.2621736552
1810,145627.16305889943
1811,145022.06853201482
1812,124625.24555135805
1813,122912.39790464463
1814,115664.36259143995
1815,93659.9341994455
1816,112979.6193663299
1817,129875.86905363732
1818,152913.04104903943
1819,116722.36258436744
1820,111925.02057433683
1821,143173.67302247943
1822,149737.93271512937
1823,97038.73337380007
1824,141435.19189472467
1825,142331.16276341688
1826,114265.57194036127
1827,119539.25370927609
1828,139704.24266300924
1829,127906.76980342816
1830,149826.53634039254
1831,187804.91327171322
1832,145125.05696457083
1833,154214.58644734774
1834,140601.34885083258
1835,188348.79392765
1836,146283.79060607645
1837,120141.88880156042
1838,133336.64162871754
1839,112692.56604251114
1840,149691.87907898275
1841,144731.4881228203
1842,97581.38450525234
1843,141925.99855838408
1844,127056.79037681004
1845,143638.07869920836
1846,144484.99481023647
1847,145376.61617712316
1848,96314.04696317656
1849,123974.18530091202
1850,136721.32739420378
1851,158062.8605658424
1852,134725.39121549737
1853,142596.95859405166
1854,191907.6896910423
1855,129591.62536208198
1856,200552.9036717802
1857,150904.3404519718
1858,138119.71809469548
1859,135535.94458937735
1860,143876.32552709576
1861,135535.94458937735
1862,267368.85521262034
1863,267062.4623554775
1864,267062.4623554775
1865,316859.8737707828
1866,322197.3064401048
1867,240120.26762805437
1868,316541.7573289899
1869,196878.39330403676
1870,235889.16852662168
1871,250219.51639741275
1872,164166.8886342697
1873,204465.27608687006
1874,136001.64693143553
1875,204134.65048369835
1876,180543.6734732133
1877,205968.68146723296
1878,209196.7638668178
1879,127658.377673761
1880,128144.11580810443
1881,226762.4207271444
1882,297570.6515346084
1883,198496.20694106648
1884,203636.90645993018
1885,285705.9934449758
1886,318093.32321863226
1887,204745.163140653
1888,300757.4173959069
1889,155691.43415753052
1890,137533.10679579654
1891,132189.82558844134
1892,122285.48488333427
1893,139132.67305887432
1894,149622.69293089616
1895,149128.43455512085
1896,121681.92518777485
1897,122022.80682808423
1898,113912.5670810278
1899,124278.51889329604
1900,164250.3990253895
1901,153871.88621562696
1902,140913.22694388925
1903,250571.9931360175
1904,136895.70009436752
1905,179312.1881321963
1906,150732.26144489992
1907,174500.89841294696
1908,116229.00250657756
1909,125973.2436906474
1910,121114.82366409033
1911,188798.32350568357
1912,274165.89763269114
1913,141181.8727745271
1914,95948.97738669786
1915,318831.18264156993
1916,96694.16966466387
1917,286275.74175837747
1918,128923.32275092516
1919,134703.6108530577
1920,150226.00097153004
1921,390548.30422024435
1922,325333.70528207946
1923,192902.10458154176
1924,221544.46985637437
1925,244148.51852447778
1926,361995.8586366949
1927,134115.1673044326
1928,153121.86785298842
1929,124492.0625827246
1930,126956.1667572102
1931,128663.93156645521
1932,125611.4899594472
1933,165175.04888944165
1934,181267.8881877981
1935,161349.29560291575
1936,183344.20588221733
1937,190429.4322072458
1938,154825.2308781506
1939,252979.53083316825
1940,222765.08443014175
1941,181571.7450825262
1942,187456.71950761872
1943,217296.56271935924
1944,334069.58314959647
1945,376493.73265394534
1946,153044.62839066342
1947,315869.8570060243
1948,177343.73980556452
1949,222596.76216398508
1950,192666.6343682452
1951,278031.83342228376
1952,216440.65818320858
1953,150216.43827036727
1954,238758.1654020514
1955,125402.63701130459
1956,273338.01058116445
1957,153587.3528336784
1958,312054.81456820195
1959,142966.10654392283
1960,122007.5644217586
1961,121733.7543045925
1962,117589.67949382648
1963,118143.08133255663
1964,120200.62623506291
1965,150182.51841014338
1966,183636.64256309025
1967,281367.83515718125
1968,398356.2709387446
1969,356362.74184377276
1970,365825.55538839364
1971,377725.97181934747
1972,344158.5151566986
1973,294653.4092620926
1974,307443.4297234997
1975,439283.59413021733
1976,272791.4979771774
1977,342477.13478389994
1978,333801.074679431
1979,318462.04174007307
1980,198743.23581633315
1981,330125.5870867751
1982,232576.02725343368
1983,229358.1984209377
1984,181948.84226236457
1985,205014.91592366784
1986,205084.21939573533
1987,189778.79419841897
1988,178776.7541477475
1989,192547.57624189745
1990,225169.15124571393
1991,196071.68732387637
1992,198782.49216403495
1993,192561.42689701798
1994,245264.5197507817
1995,192778.27086205306
1996,290682.20109113026
1997,324740.4844141169
1998,345909.40438623674
1999,259318.43594619885
2000,301303.1228958551
2001,269734.26413946756
2002,222228.86657688752
2003,252208.8388517762
2004,250232.24154028497
2005,229832.3938928918
2006,229347.35363700532
2007,248306.54962019646
2008,193192.97065677744
2009,179282.67145162835
2010,195108.11182708322
2011,148734.5637448714
2012,196020.65591266126
2013,181355.32337578968
2014,183000.4087675621
2015,194519.96133476504
2016,180718.9629624851
2017,196213.9337903871
2018,129150.81155667751
2019,128057.31679734736
2020,117460.78353672361
2021,124947.79359375227
2022,162588.56709123685
2023,145097.63689913764
2024,194636.43954650508
2025,365045.1092985914
2026,191112.61299575664
2027,133876.79075232788
2028,167752.40659702726
2029,167720.52619761045
2030,284202.9578805618
2031,275749.516109643
2032,281216.5723919336
2033,280866.5660367677
2034,167601.93638125167
2035,198193.91019057704
2036,215304.3660732723
2037,220668.6848337407
2038,344060.20405019424
2039,218456.24496186335
2040,371941.46723933116
2041,286633.7184235241
2042,198057.28736813934
2043,160544.39646404845
2044,164315.11086467621
2045,208987.2412232455
2046,138218.897089074
2047,140225.6342633132
2048,124217.29301822651
2049,140263.7559885549
2050,183544.03619366605
2051,119253.13870093819
2052,142553.18627781398
2053,144536.7493320429
2054,109394.02838798583
2055,157636.53936687502
2056,126195.2580486908
2057,130574.97527917553
2058,198036.59009352923
2059,141086.55649701302
2060,157867.94650259067
2061,176596.9460690831
2062,141494.5070288351
2063,115888.51406248956
2064,135794.30748992256
2065,116991.97662037658
2066,178618.50029954925
2067,155836.82722057964
2068,136707.01725957694
2069,96576.6105251617
2070,116551.77005461861
2071,113980.795627459
2072,131428.05544742188
2073,129165.81873282237
2074,191053.6247835654
2075,141883.1541210016
2076,120828.48642087793
2077,144385.51958179698
2078,135413.56237064273
2079,126082.6690473827
2080,120364.52129093905
2081,122917.17848565607
2082,149499.94630977733
2083,143482.96482872017
2084,117009.23000518464
2085,140515.21567892193
2086,117839.04386015743
2087,119558.46458885184
2088,109618.84728862527
2089,112903.07396623127
2090,138031.9270568722
2091,152039.68235847855
2092,137304.7815578201
2093,141690.42039967896
2094,181194.89122237827
2095,144000.07169989997
2096,97051.95043528047
2097,117381.51886504696
2098,142604.6503614512
2099,96308.72804294158
2100,152695.21718827
2101,139086.02711433847
2102,157145.3906124089
2103,114485.11744544949
2104,136181.36440326725
2105,155268.68003118993
2106,98445.59654768583
2107,242384.28713134647
2108,127374.31310978452
2109,122095.81607293511
2110,129010.16994492669
2111,179098.27825094282
2112,141327.2673163222
2113,120490.65455194032
2114,117005.89470801777
2115,160414.34321092803
2116,119284.94551794052
2117,153642.07051204954
2118,124329.4600696939
2119,121364.26190692818
2120,116894.01898943132
2121,129316.31668788468
2122,113120.33665462489
2123,100736.47117924718
2124,212106.9269382157
2125,136511.72434898003
2126,159284.59477452224
2127,159184.8754031392
2128,151562.424054809
2129,118466.93798799952
2130,148871.01305912843
2131,159213.1780786416
2132,120465.77750359508
2133,127707.88172262776
2134,123494.13635882667
2135,112468.06315071021
2136,102723.41385564067
2137,125269.14755105741
2138,133675.2138154669
2139,137973.91415189012
2140,134617.06650109534
2141,127673.7134537331
2142,141431.5484949201
2143,140887.57345458947
2144,129836.76939615593
2145,128055.62124970094
2146,134874.71831004744
2147,148264.57406584953
2148,120710.63059521235
2149,126588.83079365501
2150,207939.47086100653
2151,175854.33266291465
2152,170443.34265879338
2153,150568.48910231824
2154,117635.152523208
2155,123338.21832054995
2156,194375.33715744904
2157,227617.7057034945
2158,252500.44551030584
2159,246834.92345007567
2160,187828.55473980284
2161,246006.94834320576
2162,433563.75368099875
2163,329858.5713501984
2164,242123.1325183116
2165,168337.40754918964
2166,135744.3152522249
2167,206678.5984632087
2168,192930.07114015505
2169,196039.90981967864
2170,202154.40134094053
2171,131715.1013262162
2172,141116.54162963395
2173,166260.6821460965
2174,255780.02905172147
2175,310388.32362157974
2176,327707.17202268686
2177,250483.1659066249
2178,237900.49690702607
2179,131183.7851777639
2180,169688.3599027826
2181,200011.68067337596
2182,214987.1219674598
2183,199074.53252883308
2184,142584.4105544409
2185,124310.36730266866
2186,142619.5303767475
2187,140766.03308413867
2188,148191.20655029954
2189,159620.39205643965
2190,106520.4363620628
2191,107672.09628598049
2192,109937.24282766944
2193,114980.54891430704
2194,114913.807143906
2195,121303.28365255361
2196,114376.64831008913
2197,120190.36700769968
2198,181019.92315232975
2199,161543.66911181965
2200,124678.42161068726
2201,120479.68675358793
2202,218926.48830405288
2203,161557.40613446978
2204,159763.42258128955
2205,120909.58146922803
2206,130812.3787123739
2207,255500.7374836751
2208,243638.83308383168
2209,160134.31243920344
2210,119509.62883279593
2211,119421.2263267068
2212,116661.2838035029
2213,117436.14128001677
2214,144893.86589865186
2215,114372.43280036552
2216,150793.31823557947
2217,98281.12474843749
2218,100245.11860062992
2219,96498.24222566659
2220,109133.64456658433
2221,318971.63107370643
2222,231655.98807125966
2223,262195.4693851439
2224,201739.19648062487
2225,139277.5602778739
2226,163376.34924211717
2227,195016.07168031565
2228,271191.5541687482
2229,248694.50341636883
2230,149907.87850504473
2231,198045.02091003582
2232,174827.05623753305
2233,151455.43990714411
2234,248710.95194107824
2235,183608.88429737958
2236,278722.9471775634
2237,333539.1226722215
2238,201434.98449899044
2239,148051.54027399776
2240,152964.24465175474
2241,143521.15637467641
2242,138031.51840616125
2243,135967.48051474898
2244,118207.76204981068
2245,117190.10338500488
2246,142735.36900583853
2247,126308.09766924162
2248,125711.1709007597
2249,127255.28854624482
2250,127519.59455902422
2251,135383.4705641334
2252,164144.92877891276
2253,148532.17959573006
2254,180739.1792515476
2255,183178.91420105723
2256,189950.86659927643
2257,185258.1105255652
2258,192651.3152926177
2259,181239.4622262023
2260,143822.52838922906
2261,218867.47012376768
2262,227119.87191932742
2263,326648.79853081197
2264,414335.1677041902
2265,152157.09184551102
2266,296989.8258675161
2267,372211.9256655802
2268,366868.0565862015
2269,147841.74077069326
2270,190995.34304832917
2271,221510.12740662374
2272,198980.76465525583
2273,149363.04833434254
2274,155357.64102701063
2275,148763.67775868342
2276,189534.75629938106
2277,165501.58718537382
2278,142335.95912507558
2279,123626.66298189886
2280,122602.17432708772
2281,158086.8987827439
2282,158697.44781343197
2283,116334.41068025838
2284,117998.44383601088
2285,184698.45799014173
2286,131965.81755869437
2287,330533.7425457893
2288,262434.76428052725
2289,350410.10385851184
2290,368046.15563820896
2291,320605.44062660565
2292,387285.9373512496
2293,421322.72515797126
2294,366480.8585207696
2295,407770.13496609294
2296,307875.52305042726
2297,300203.24991832866
2298,320821.9269443083
2299,376529.68916253286
2300,318747.67944634764
2301,260420.9292573667
2302,225033.14400240782
2303,250602.48940202684
2304,246886.28392793913
2305,153941.8494699559
2306,153941.8494699559
2307,162631.82175881302
2308,238221.56334306003
2309,285949.9010918919
2310,230447.55940737802
2311,195875.39195348872
2312,176714.77451631852
2313,174443.86872284484
2314,186757.4407642167
2315,178520.0227251202
2316,178362.23103953814
2317,160471.78363945492
2318,178017.80126148593
2319,190528.7952289953
2320,193270.92023971607
2321,256589.32966074403
2322,190537.6407296542
2323,194530.74321827904
2324,184384.5926728038
2325,210740.768359138
2326,188167.92532837653
2327,209072.52236213133
2328,226838.15198731574
2329,182494.66824485656
2330,181526.3642466219
2331,330547.32776374446
2332,364383.5811094401
2333,313312.55676397425
2334,262216.83358368307
2335,290018.0771923901
2336,317459.5205020932
2337,199719.72208338848
2338,286702.96140032395
2339,236471.429951216
2340,366673.9372179136
2341,212844.7803070157
2342,236153.73653428737
2343,209503.97286528215
2344,226571.67091204773
2345,244862.15957523507
2346,228517.1278898789
2347,199074.53252883308
2348,236036.69272086062
2349,152785.31030581743
2350,260862.42116634184
2351,253861.06543343212
2352,252802.35719246778
2353,185427.56987857952
2354,148173.00207066015
2355,188057.3947585334
2356,146263.1541153183
2357,201294.39723698446
2358,185303.65003340252
2359,121700.83637265129
2360,123099.52172077939
2361,137944.8596051438
2362,273011.4073348619
2363,137145.67176855842
2364,142054.8095060134
2365,228851.47949685898
2366,215160.9580403359
2367,230865.39058835286
2368,195890.41723728421
2369,239639.4825919604
2370,166158.50662130344
2371,166957.97410188656
2372,179654.52316847534
2373,293579.9969438227
2374,302016.1283296822
2375,235323.51145842788
2376,285294.92830972606
2377,381440.066990546
2378,128928.73273791626
2379,177115.14007640394
2380,134802.95446378723
2381,145811.75402029778
2382,193871.57968684062
2383,214410.40384459562
2384,257335.76300196687
2385,148491.86220756389
2386,140978.5630482233
2387,131345.13375698598
2388,111427.80210604137
2389,128714.10015161318
2390,128547.33774738193
2391,128364.93437166291
2392,122179.66217789684
2393,183919.16006139005
2394,142249.3600641661
2395,182746.06586747308
2396,148493.30548896544
2397,185642.10050618227
2398,119715.38808732021
2399,100790.97446338316
2400,97510.3628439455
2401,120611.19533166946
2402,137699.61343478272
2403,137721.01391504865
2404,132076.21449907045
2405,144953.85909331415
2406,129484.15096260958
2407,132186.1297019933
2408,138310.37606000554
2409,143110.70529140614
2410,161244.8785730989
2411,126461.11282322856
2412,150638.6892763324
2413,138493.72536223318
2414,124708.79822393155
2415,135920.99263816804
2416,121688.78012350846
2417,131105.66301533848
2418,123873.61393992636
2419,136639.5573913853
2420,125560.89742111665
2421,158809.04669233243
2422,120276.21580540876
2423,157302.87537393544
2424,151875.690671497
2425,154800.38315414375
2426,133324.07638837647
2427,156071.85101525814
2428,188487.56162468792
2429,123642.208348012
2430,128448.98800863963
2431,122289.00808322217
2432,138024.18261185335
2433,142928.5141440011
2434,143808.88385282207
2435,144339.8886111458
2436,118420.91502254421
2437,120769.84075721049
2438,125913.56699674854
2439,118371.1590444551
2440,119312.14339030179
2441,120282.99510443519
2442,119559.80380376788
2443,118475.35605027228
2444,120178.73449730907
2445,99606.73505967924
2446,135349.4293188394
2447,236779.56602627278
2448,155442.28013550228
2449,112372.43708534839
2450,158401.09657148083
2451,123089.3121727995
2452,240822.9660469674
2453,113726.98298837249
2454,128879.35475550368
2455,107386.60062518774
2456,133860.34573152562
2457,119500.60774880247
2458,115030.06518216533
2459,117044.46761546384
2460,136134.7541838325
2461,116602.20142312562
2462,133019.67448122625
2463,118819.17790424603
2464,164054.50919244802
2465,121986.1974217945
2466,118183.73895811487
2467,184024.2979159801
2468,98533.60618855552
2469,106834.773362681
2470,168289.02270635407
2471,200147.6494012824
2472,158971.77486668012
2473,126808.01374778939
2474,130652.71342284066
2475,241490.82429432182
2476,108668.12522842002
2477,128749.06454821631
2478,147216.73668295954
2479,127133.94360088304
2480,130486.97591297643
2481,135097.13545425565
2482,126388.61108491814
2483,122669.66040430505
2484,123110.47970973699
2485,123682.62214158768
2486,144748.0151194427
2487,156978.89017563633
2488,184164.94426529983
2489,133072.71805844706
2490,142894.16437674456
2491,100101.7812926157
2492,168500.1025160776
2493,124773.63625149574
2494,154372.04108938997
2495,103347.31005641766
2496,191947.99919554708
2497,153857.49761116906
2498,124305.29711339838
2499,107005.11959163618
2500,139416.3298602505
2501,134481.9998525373
2502,148464.479646217
2503,107223.2273086169
2504,170547.34218521274
2505,214663.09193211663
2506,250600.01824994103
2507,316848.82859788055
2508,251066.6818913976
2509,214427.77236761394
2510,240309.06468926225
2511,195514.1365979547
2512,200706.3396471631
2513,201943.88455305577
2514,260658.79880868082
2515,138851.90666938658
2516,140430.82463323732
2517,135545.2778764744
2518,146421.54043497625
2519,202309.54050759075
2520,196692.96534705575
2521,196181.13357565034
2522,203448.62636150408
2523,127519.59455902422
2524,136557.06708359436
2525,136939.05859847655
2526,137867.9255367279
2527,121057.71056641752
2528,125316.54334148353
2529,125998.83303352619
2530,119533.280493062
2531,235818.89152348286
2532,207095.23441742596
2533,196736.63816961565
2534,246716.5259507544
2535,326440.12400932587
2536,233830.97018586897
2537,246159.1955774893
2538,194873.91740362448
2539,197314.98087711577
2540,158205.0679751489
2541,191669.47893147933
2542,166063.76310451518
2543,127372.9303479678
2544,137614.30532914933
2545,121496.184806824
2546,141963.86347249974
2547,129863.3621460006
2548,155663.91009177236
2549,153241.84875282348
2550,435996.7135519892
2551,132221.50487227237
2552,123097.98791175394
2553,106424.64660369021
2554,128772.23238101274
2555,118170.88905383533
2556,120422.64664610886
2557,120599.73273317628
2558,155074.8477424393
2559,139330.85626297694
2560,123553.95889178797
2561,161142.330314043
2562,131632.06665195298
2563,142847.39032213247
2564,173811.75395328976
2565,121448.58414710038
2566,155071.8835916226
2567,126885.36776936878
2568,188590.58716574725
2569,186949.99423111192
2570,119105.6475125971
2571,158581.1003853922
2572,229380.40231501297
2573,215681.53573834506
2574,330479.038891683
2575,121039.92584269655
2576,155462.1475899747
2577,165022.26198416305
2578,116417.4744121342
2579,107305.27231839299
2580,154496.21464822543
2581,138183.03345624442
2582,121424.79127924978
2583,307489.97260055953
2584,143502.90266536985
2585,159244.56094020908
2586,205560.4250633236
2587,206997.4161619927
2588,181737.81290257146
2589,133806.462446769
2590,210918.65992671016
2591,187906.50655448035
2592,216837.71126571618
2593,249251.69622972337
2594,191369.97919845633
2595,220232.69940053462
2596,325818.1605499665
2597,176620.06368127177
2598,272925.2734956417
2599,318599.6383879318
2600,156681.74878580356
2601,128833.90635647094
2602,112143.71015646266
2603,118548.59755841142
2604,117638.94539975357
2605,111011.40863734971
2606,128884.09423782404
2607,154814.8685615097
2608,176910.556177094
2609,146051.5481649475
2610,124521.09064740619
2611,147921.24620370727
2612,144666.47138000856
2613,125905.27834665099
2614,126910.44792051431
2615,143144.3850802939
2616,135817.57809218887
2617,155637.96938166858
2618,155628.13842020722
2619,209978.83716589448
2620,179654.9012182069
2621,187586.30038636847
2622,182888.02095298705
2623,304711.49651942425
2624,254832.1566351168
2625,345954.15602063754
2626,152148.54360888607
2627,217886.09249865115
2628,406932.700826531
2629,515895.63930757734
2630,368830.44774641265
2631,428987.23034786753
2632,401362.3207390672
2633,317500.6854811752
2634,387413.2910710169
2635,137048.26444001932
2636,194616.0786923074
2637,187082.4618225919
2638,258343.7474773903
2639,177093.69907567915
2640,145936.21427125827
2641,117671.8585440899
2642,170072.27485322498
2643,115239.8076416268
2644,126433.30593086725
2645,115891.73119014413
2646,114780.75814689108
2647,117797.02338271536
2648,146576.29911499145
2649,136834.99426460697
2650,181276.79371668329
2651,150187.71747709022
2652,405941.95239710883
2653,259480.72876667153
2654,222246.55346722528
2655,362193.4890714725
2656,328009.5476495424
2657,333523.42451904254
2658,305212.55588200694
2659,302742.6648562001
2660,313447.55967898027
2661,329199.51338322373
2662,340247.90892043815
2663,275429.1923089398
2664,283014.7726326273
2665,312965.6733263774
2666,283939.82873453747
2667,160984.20551127836
2668,191175.6250246569
2669,159528.41237512353
2670,301435.4702790256
2671,192561.42689701798
2672,191769.5866751526
2673,198556.49524615973
2674,196333.137573514
2675,191088.1552767002
2676,193810.8418045916
2677,184737.21385970057
2678,259389.37301641967
2679,275506.45041644707
2680,291122.70386839047
2681,378290.0752664885
2682,311315.55521073384
2683,509492.1039634078
2684,297392.05134952435
2685,326256.9607225822
2686,261219.6398507301
2687,324781.7961383424
2688,241260.66214455027
2689,226589.69370337098
2690,426909.02888622525
2691,177208.55254162516
2692,150295.76706367498
2693,200689.13188453196
2694,149365.52026634963
2695,194500.92442333285
2696,194400.83355841908
2697,183569.60601632975
2698,183867.49285802356
2699,162832.50972469244
2700,151028.69606891094
2701,136232.95134359575
2702,127531.5230286866
2703,161656.2690644004
2704,130716.81883135243
2705,131966.7853251046
2706,122102.92160595719
2707,123479.64701110165
2708,136644.87037309402
2709,118999.33977884255
2710,127687.40443526575
2711,275959.054996948
2712,334084.12515865476
2713,190130.5096748261
2714,165746.83325166622
2715,164822.49296809375
2716,192330.52834449097
2717,187990.93628677775
2718,243096.95832371578
2719,146593.62878991562
2720,183425.0896479869
2721,141141.41941979193
2722,155550.628379099
2723,134182.86298910697
2724,125906.23613319232
2725,141141.41941979193
2726,142505.9335632773
2727,178187.74784779912
2728,166738.47251330657
2729,143308.57110475245
2730,141782.72082619686
2731,121460.76796452726
2732,120309.06796282418
2733,149380.69441251515
2734,154700.91501166447
